# BLASTN 2.8.1+
# Query: NODE-all
# Database: resgenes.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, query length, q. start, q. end, subject length, s. start, s. end, evalue, bit score
# 400 hits found
NODE-all	blaCTX-M-183_1_KX263246	99.886	876	1	0	5362444	2070912	2071787	876	1	876	0.0	1613
NODE-all	blaCTX-M-182_1_KX056901	99.886	876	1	0	5362444	2070912	2071787	876	1	876	0.0	1613
NODE-all	blaCTX-M-181_1_KX056900	99.886	876	1	0	5362444	2070912	2071787	876	1	876	0.0	1613
NODE-all	blaCTX-M-180_1_KX056899	99.886	876	1	0	5362444	2070912	2071787	876	1	876	0.0	1613
NODE-all	blaCTX-M-176_1_KT997888	99.886	876	1	0	5362444	2070912	2071787	876	1	876	0.0	1613
NODE-all	blaCTX-M-173_1_KT997884	99.886	876	1	0	5362444	2070912	2071787	876	1	876	0.0	1613
NODE-all	blaCTX-M-172_1_KT251041	99.886	876	1	0	5362444	2070912	2071787	876	1	876	0.0	1613
NODE-all	blaCTX-M-170_1_KR822223	99.886	876	1	0	5362444	2070912	2071787	876	1	876	0.0	1613
NODE-all	blaCTX-M-163_1_KP681698	99.886	876	1	0	5362444	2070912	2071787	876	1	876	0.0	1613
NODE-all	blaCTX-M-157_1_KM211510	99.886	876	1	0	5362444	2070912	2071787	876	1	876	0.0	1613
NODE-all	blaCTX-M-156_1_KM211509	99.886	876	1	0	5362444	2070912	2071787	876	1	876	0.0	1613
NODE-all	blaCTX-M-142_1_KF240809	99.886	876	1	0	5362444	2070912	2071787	876	1	876	0.0	1613
NODE-all	blaCTX-M-139_1_KC107824	99.886	876	1	0	5362444	2070912	2071787	876	1	876	0.0	1613
NODE-all	blaCTX-M-117_1_JN227085	99.886	876	1	0	5362444	2070912	2071787	876	1	876	0.0	1613
NODE-all	blaCTX-M-103_1_HG423149	99.886	876	1	0	5362444	2070912	2071787	876	1	876	0.0	1613
NODE-all	blaCTX-M-101_1_HQ398214	99.886	876	1	0	5362444	2070912	2071787	876	1	876	0.0	1613
NODE-all	blaCTX-M-88_1_FJ873739	99.886	876	1	0	5362444	2070912	2071787	876	1	876	0.0	1613
NODE-all	blaCTX-M-82_1_DQ256091	99.886	876	1	0	5362444	2070912	2071787	876	1	876	0.0	1613
NODE-all	blaCTX-M-71_1_FJ815436	99.886	876	1	0	5362444	2070912	2071787	876	1	876	0.0	1613
NODE-all	blaCTX-M-33_1_AY238472	99.886	876	1	0	5362444	2070912	2071787	876	1	876	0.0	1613
NODE-all	blaCTX-M-22_1_AY080894	99.772	876	2	0	5362444	2070912	2071787	876	1	876	0.0	1607
NODE-all	blaCTX-M-79_1_EF426798	99.772	876	2	0	5362444	2070912	2071787	876	1	876	0.0	1607
NODE-all	blaCTX-M-144_1_KJ020573	99.772	876	2	0	5362444	2070912	2071787	876	1	876	0.0	1607
NODE-all	blaCTX-M-220_1_MH450163	99.772	876	2	0	5362444	2070912	2071787	876	1	876	0.0	1607
NODE-all	blaCTX-M-207_1_LC348384	99.772	876	2	0	5362444	2070912	2071787	876	1	876	0.0	1607
NODE-all	blaCTX-M-204_1_MF281085	99.772	876	2	0	5362444	2070912	2071787	876	1	876	0.0	1607
NODE-all	blaCTX-M-203_1_MF196230	99.772	876	2	0	5362444	2070912	2071787	876	1	876	0.0	1607
NODE-all	blaCTX-M-190_1_KX664469	99.772	876	2	0	5362444	2070912	2071787	876	1	876	0.0	1607
NODE-all	blaCTX-M-179_1_KU705393	99.772	876	2	0	5362444	2070912	2071787	876	1	876	0.0	1607
NODE-all	blaCTX-M-167_1_KR537428	99.772	876	2	0	5362444	2070912	2071787	876	1	876	0.0	1607
NODE-all	blaCTX-M-164_1_KP727571	99.772	876	2	0	5362444	2070912	2071787	876	1	876	0.0	1607
NODE-all	blaCTX-M-162_1_KP681697	99.772	876	2	0	5362444	2070912	2071787	876	1	876	0.0	1607
NODE-all	blaCTX-M-114_1_GQ351346	99.772	876	2	0	5362444	2070912	2071787	876	1	876	0.0	1607
NODE-all	blaCTX-M-72_1_AY847148	99.772	876	2	0	5362444	2070912	2071787	876	1	876	0.0	1607
NODE-all	blaCTX-M-66_1_EF576988	99.772	876	2	0	5362444	2070912	2071787	876	1	876	0.0	1607
NODE-all	blaCTX-M-54_1_DQ303459	99.772	876	2	0	5362444	2070912	2071787	876	1	876	0.0	1607
NODE-all	blaCTX-M-42_1_DQ061159	99.772	876	2	0	5362444	2070912	2071787	876	1	876	0.0	1607
NODE-all	blaCTX-M-28_6_AJ549244	99.772	876	2	0	5362444	2070912	2071787	876	1	876	0.0	1607
NODE-all	blaCTX-M-211_1_MH067961	99.885	871	1	0	5362444	2070917	2071787	885	15	885	0.0	1604
NODE-all	blaCTX-M-52_1_DQ223685	99.658	876	3	0	5362444	2070912	2071787	876	1	876	0.0	1602
NODE-all	blaCTX-M-80_1_EU202673	99.658	876	3	0	5362444	2070912	2071787	876	1	876	0.0	1602
NODE-all	blaCTX-M-69_1_EU402393	99.658	876	3	0	5362444	2070912	2071787	876	1	876	0.0	1602
NODE-all	blaCTX-M-155_1_KM211508	99.543	876	4	0	5362444	2070912	2071787	876	1	876	0.0	1596
NODE-all	blaCTX-M-150_1_KF769131	99.543	876	4	0	5362444	2070912	2071787	876	1	876	0.0	1596
NODE-all	blaCTX-M-136_1_KC351754	99.543	876	4	0	5362444	2070912	2071787	876	1	876	0.0	1596
NODE-all	blaCTX-M-177_1_KT997889	99.429	876	5	0	5362444	2070912	2071787	876	1	876	0.0	1591
NODE-all	blaCTX-M-212_1_MH067962	99.315	876	6	0	5362444	2070912	2071787	876	1	876	0.0	1585
NODE-all	blaTEM-1B_1_AY458016	99.884	861	1	0	5362444	776620	777480	861	861	1	0.0	1585
NODE-all	blaCTX-M-116_1_JF966749	99.315	876	6	0	5362444	2070912	2071787	876	1	876	0.0	1585
NODE-all	blaTEM-234_1_MH243353	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-217_1_HG934763	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-215_1_KP050492	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-214_1_KP050491	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-213_1_LJEE02000034	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-128_1_AY368237	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaCTX-M-206_1_KJ802520	99.201	876	7	0	5362444	2070912	2071787	876	1	876	0.0	1580
NODE-all	blaTEM-208_1_KC865667	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-207_1_KC818234	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-206_1_KC783461	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-198_1_AB700703	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-186_1_JN227084	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-176_1_GU550123	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-166_1_FJ197316	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-148_1_AM087454	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-143_1_DQ075245	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-127_1_AY368236	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-126_1_AY628199	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-105_1_AF516720	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-95_1_AJ308558	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-76_1_AF190694	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-70_1_AF188199	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-34_1_KC292503	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-33_1_GU371926	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaTEM-30_1_AJ437107	99.768	861	2	0	5362444	776620	777480	861	861	1	0.0	1580
NODE-all	blaCTX-M-29_1_AY267213	99.201	876	7	0	5362444	2070912	2071787	876	1	876	0.0	1580
NODE-all	blaTEM-232_1_MH079593	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-230_1_MG821377	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-220_1_KM998962	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-216_1_KF944358	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-210_1_KJ484630	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-196_1_JQ034306	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-144_1_AM049400	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-35_1_KP860986	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-36_1_KY305958	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-209_1_KF240808	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-201_1_JX310327	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-164_1_EU274580	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-141_1_AY956335	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-135_1_GQ896333	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-122_1_AY307100	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-106_1_AY101578	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-104_1_AF516719	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-79_1_AF190692	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-77_1_AF190695	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-57_1_FJ405211	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-55_1_DQ286729	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-29_1_DQ269440	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-28_1_U37195	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-15_1_AM849805	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-10_1_AF093512	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaTEM-1C_1_FJ560503	99.652	861	3	0	5362444	776620	777480	861	861	1	0.0	1574
NODE-all	blaCTX-M-96_1_AJ704396	99.087	876	8	0	5362444	2070912	2071787	876	1	876	0.0	1574
NODE-all	blaTEM-226_1_KY646301	99.535	861	4	0	5362444	776620	777480	861	861	1	0.0	1568
NODE-all	blaTEM-219_1_KM114268	99.535	861	4	0	5362444	776620	777480	861	861	1	0.0	1568
NODE-all	blaTEM-169_1_KP012538	99.535	861	4	0	5362444	776620	777480	861	861	1	0.0	1568
NODE-all	blaTEM-40_1_FR717535	99.535	861	4	0	5362444	776620	777480	861	861	1	0.0	1568
NODE-all	blaTEM-182_1_HQ317449	99.535	861	4	0	5362444	776620	777480	861	861	1	0.0	1568
NODE-all	blaTEM-163_1_EU815939	99.535	861	4	0	5362444	776620	777480	861	861	1	0.0	1568
NODE-all	blaTEM-158_1_EF534736	99.535	861	4	0	5362444	776620	777480	861	861	1	0.0	1568
NODE-all	blaTEM-147_1_DQ279850	99.535	861	4	0	5362444	776620	777480	861	861	1	0.0	1568
NODE-all	blaTEM-132_1_AY491682	99.535	861	4	0	5362444	776620	777480	861	861	1	0.0	1568
NODE-all	blaTEM-52B_1_AF027199	99.535	861	4	0	5362444	776620	777480	861	861	1	0.0	1568
NODE-all	blaTEM-1A_1_HM749966	99.535	861	4	0	5362444	776620	777480	861	861	1	0.0	1568
NODE-all	blaCTX-M-12_1_DQ821704	98.973	876	9	0	5362444	2070912	2071787	876	1	876	0.0	1568
NODE-all	blaTEM-231_1_MG821378	99.419	861	5	0	5362444	776620	777480	861	861	1	0.0	1563
NODE-all	blaTEM-181_1_KM977568	99.419	861	5	0	5362444	776620	777480	861	861	1	0.0	1563
NODE-all	blaTEM-32_1_CXLQ01000061	99.419	861	5	0	5362444	776620	777480	861	861	1	0.0	1563
NODE-all	blaCTX-M-169_1_KR779864	98.858	876	10	0	5362444	2070912	2071787	876	1	876	0.0	1563
NODE-all	blaTEM-183_1_HQ529916	99.419	861	5	0	5362444	776620	777480	861	861	1	0.0	1563
NODE-all	blaTEM-171_1_GQ149347	99.419	861	5	0	5362444	776620	777480	861	861	1	0.0	1563
NODE-all	blaTEM-168_1_FJ919776	99.419	861	5	0	5362444	776620	777480	861	861	1	0.0	1563
NODE-all	blaTEM-156_1_AM941159	99.419	861	5	0	5362444	776620	777480	861	861	1	0.0	1563
NODE-all	blaTEM-150_1_AM183304	99.419	861	5	0	5362444	776620	777480	861	861	1	0.0	1563
NODE-all	blaTEM-109_1_AY628175	99.419	861	5	0	5362444	776620	777480	861	861	1	0.0	1563
NODE-all	blaTEM-107_1_AY101764	99.419	861	5	0	5362444	776620	777480	861	861	1	0.0	1563
NODE-all	blaTEM-96_1_AY092401	99.419	861	5	0	5362444	776620	777480	861	861	1	0.0	1563
NODE-all	blaTEM-90_1_AF351241	99.419	861	5	0	5362444	776620	777480	861	861	1	0.0	1563
NODE-all	blaTEM-88_1_AY027590	99.419	861	5	0	5362444	776620	777480	861	861	1	0.0	1563
NODE-all	blaTEM-54_1_AF104442	99.419	861	5	0	5362444	776620	777480	861	861	1	0.0	1563
NODE-all	blaTEM-43_1_U95363	99.419	861	5	0	5362444	776620	777480	861	861	1	0.0	1563
NODE-all	blaTEM-20_1_EU527189	99.419	861	5	0	5362444	776620	777480	861	861	1	0.0	1563
NODE-all	blaCTX-M-62_1_EF219134	98.858	876	10	0	5362444	2070912	2071787	876	1	876	0.0	1563
NODE-all	blaCTX-M-61_1_EF219142	98.858	876	10	0	5362444	2070912	2071787	876	1	876	0.0	1563
NODE-all	blaCTX-M-60_1_AM411407	98.858	876	10	0	5362444	2070912	2071787	876	1	876	0.0	1563
NODE-all	blaCTX-M-36_1_AB177384	98.858	876	10	0	5362444	2070912	2071787	876	1	876	0.0	1563
NODE-all	blaCTX-M-32_2_AJ557142	98.858	876	10	0	5362444	2070912	2071787	876	1	876	0.0	1563
NODE-all	blaCTX-M-23_1_AF488377	98.858	876	10	0	5362444	2070912	2071787	876	1	876	0.0	1563
NODE-all	blaTEM-26_1_LDCJ01000052	99.303	861	6	0	5362444	776620	777480	861	861	1	0.0	1557
NODE-all	blaTEM-189_1_JN254627	99.303	861	6	0	5362444	776620	777480	861	861	1	0.0	1557
NODE-all	blaTEM-154_1_FJ807656	99.303	861	6	0	5362444	776620	777480	861	861	1	0.0	1557
NODE-all	blaTEM-153_1_KC149518	99.303	861	6	0	5362444	776620	777480	861	861	1	0.0	1557
NODE-all	blaTEM-146_1_DQ105529	99.303	861	6	0	5362444	776620	777480	861	861	1	0.0	1557
NODE-all	blaTEM-145_1_DQ105528	99.303	861	6	0	5362444	776620	777480	861	861	1	0.0	1557
NODE-all	blaTEM-136_1_AY826417	99.303	861	6	0	5362444	776620	777480	861	861	1	0.0	1557
NODE-all	blaTEM-116_1_AY425988	99.303	861	6	0	5362444	776620	777480	861	861	1	0.0	1557
NODE-all	blaTEM-112_1_AY589493	99.303	861	6	0	5362444	776620	777480	861	861	1	0.0	1557
NODE-all	blaTEM-91_1_AB049569	99.303	861	6	0	5362444	776620	777480	861	861	1	0.0	1557
NODE-all	blaTEM-82_1_AF427128	99.303	861	6	0	5362444	776620	777480	861	861	1	0.0	1557
NODE-all	blaTEM-81_1_AF427127	99.303	861	6	0	5362444	776620	777480	861	861	1	0.0	1557
NODE-all	blaTEM-52C_2_EF141186	99.303	861	6	0	5362444	776620	777480	861	861	1	0.0	1557
NODE-all	blaTEM-6_1_X57972	99.303	861	6	0	5362444	776620	777480	861	861	1	0.0	1557
NODE-all	blaTEM-1D_1_AF188200	99.303	861	6	0	5362444	776620	777480	861	861	1	0.0	1557
NODE-all	blaCTX-M-1_1_DQ915955	98.744	876	11	0	5362444	2070912	2071787	876	1	876	0.0	1557
NODE-all	blaTEM-99_1_AF397066	99.531	853	4	0	5362444	776620	777472	861	861	9	0.0	1554
NODE-all	blaTEM-229_1_MG821356	99.187	861	7	0	5362444	776620	777480	861	861	1	0.0	1552
NODE-all	blaTEM-225_1_KY432403	99.187	861	7	0	5362444	776620	777480	861	861	1	0.0	1552
NODE-all	blaTEM-212_1_KF481968	99.187	861	7	0	5362444	776620	777480	861	861	1	0.0	1552
NODE-all	blaTEM-191_1_KY432484	99.187	861	7	0	5362444	776620	777480	861	861	1	0.0	1552
NODE-all	blaTEM-19_1_JX042489	99.187	861	7	0	5362444	776620	777480	861	861	1	0.0	1552
NODE-all	blaTEM-52_1_Y13612	99.187	861	7	0	5362444	776620	777480	861	861	1	0.0	1552
NODE-all	blaCTX-M-146_1_KY938173	98.630	876	12	0	5362444	2070912	2071787	876	1	876	0.0	1552
NODE-all	blaCTX-M-175_1_KT997887	98.630	876	12	0	5362444	2070912	2071787	876	1	876	0.0	1552
NODE-all	blaCTX-M-166_1_KU978909	98.630	876	12	0	5362444	2070912	2071787	876	1	876	0.0	1552
NODE-all	blaCTX-M-158_1_KM211691	98.630	876	12	0	5362444	2070912	2071787	876	1	876	0.0	1552
NODE-all	blaTEM-197_1_HQ877606	99.187	861	7	0	5362444	776620	777480	861	861	1	0.0	1552
NODE-all	blaTEM-185_1_JF795538	99.187	861	7	0	5362444	776620	777480	861	861	1	0.0	1552
NODE-all	blaTEM-155_1_DQ679961	99.187	861	7	0	5362444	776620	777480	861	861	1	0.0	1552
NODE-all	blaTEM-120_1_AY243512	99.187	861	7	0	5362444	776620	777480	861	861	1	0.0	1552
NODE-all	blaTEM-115_1_AF535127	99.187	861	7	0	5362444	776620	777480	861	861	1	0.0	1552
NODE-all	blaTEM-93_1_AJ318093	99.187	861	7	0	5362444	776620	777480	861	861	1	0.0	1552
NODE-all	blaTEM-84_1_AF427130	99.187	861	7	0	5362444	776620	777480	861	861	1	0.0	1552
NODE-all	blaTEM-80_1_AF347054	99.187	861	7	0	5362444	776620	777480	861	861	1	0.0	1552
NODE-all	blaTEM-47_1_Y10279	99.187	861	7	0	5362444	776620	777480	861	861	1	0.0	1552
NODE-all	blaTEM-12_1_M88143	99.187	861	7	0	5362444	776620	777480	861	861	1	0.0	1552
NODE-all	blaTEM-2_1_X54606	99.187	861	7	0	5362444	776620	777480	861	861	1	0.0	1552
NODE-all	blaCTX-M-58_1_EF210159	98.630	876	12	0	5362444	2070912	2071787	876	1	876	0.0	1552
NODE-all	blaCTX-M-30_1_AY292654	98.630	876	12	0	5362444	2070912	2071787	876	1	876	0.0	1552
NODE-all	blaTEM-98_1_AF397068	99.414	853	5	0	5362444	776620	777472	861	861	9	0.0	1548
NODE-all	blaTEM-97_1_AF397067	99.414	853	5	0	5362444	776620	777472	861	861	9	0.0	1548
NODE-all	blaTEM-233_1_MH270416	99.071	861	8	0	5362444	776620	777480	861	861	1	0.0	1546
NODE-all	blaTEM-129_1_AJ746225	99.071	861	8	0	5362444	776620	777480	861	861	1	0.0	1546
NODE-all	blaCTX-M-138_1_KF526119	98.516	876	13	0	5362444	2070912	2071787	876	1	876	0.0	1546
NODE-all	blaTEM-160_1_EF136377	99.071	861	8	0	5362444	776620	777480	861	861	1	0.0	1546
NODE-all	blaTEM-159_1_EF136376	99.071	861	8	0	5362444	776620	777480	861	861	1	0.0	1546
NODE-all	blaTEM-157_1_DQ909059	99.071	861	8	0	5362444	776620	777480	861	861	1	0.0	1546
NODE-all	blaTEM-133_1_AY528425	99.071	861	8	0	5362444	776620	777480	861	861	1	0.0	1546
NODE-all	blaTEM-110_1_AY072920	99.071	861	8	0	5362444	776620	777480	861	861	1	0.0	1546
NODE-all	blaTEM-71_1_AF203816	99.071	861	8	0	5362444	776620	777480	861	861	1	0.0	1546
NODE-all	blaTEM-68_1_AJ239002	99.071	861	8	0	5362444	776620	777480	861	861	1	0.0	1546
NODE-all	blaTEM-53_1_AF104441	99.071	861	8	0	5362444	776620	777480	861	861	1	0.0	1546
NODE-all	blaTEM-45_1_X95401	99.071	861	8	0	5362444	776620	777480	861	861	1	0.0	1546
NODE-all	blaTEM-11_1_AY874537	99.071	861	8	0	5362444	776620	777480	861	861	1	0.0	1546
NODE-all	blaTEM-2_2_AJ251946	99.071	861	8	0	5362444	776620	777480	861	861	1	0.0	1546
NODE-all	aph(6)-Id_1_M28829	100.000	837	0	0	5362444	4739158	4739994	837	837	1	0.0	1546
NODE-all	blaTEM-108_1_AF506748	99.297	853	6	0	5362444	776620	777472	861	861	9	0.0	1543
NODE-all	blaTEM-190_1_JN416112	98.955	861	9	0	5362444	776620	777480	861	861	1	0.0	1541
NODE-all	blaTEM-188_1_JN211012	98.955	861	9	0	5362444	776620	777480	861	861	1	0.0	1541
NODE-all	blaTEM-139_1_DQ072853	98.955	861	9	0	5362444	776620	777480	861	861	1	0.0	1541
NODE-all	blaTEM-138_1_AY853593	98.955	861	9	0	5362444	776620	777480	861	861	1	0.0	1541
NODE-all	blaTEM-137_1_AM286274	98.955	861	9	0	5362444	776620	777480	861	861	1	0.0	1541
NODE-all	blaTEM-111_1_AF468003	98.955	861	9	0	5362444	776620	777480	861	861	1	0.0	1541
NODE-all	blaTEM-83_1_AF427129	98.955	861	9	0	5362444	776620	777480	861	861	1	0.0	1541
NODE-all	blaTEM-78_1_AF190693	98.955	861	9	0	5362444	776620	777480	861	861	1	0.0	1541
NODE-all	blaTEM-67_1_AF091113	98.955	861	9	0	5362444	776620	777480	861	861	1	0.0	1541
NODE-all	blaTEM-17_1_Y14574	98.955	861	9	0	5362444	776620	777480	861	861	1	0.0	1541
NODE-all	blaTEM-16_1_X65254	98.955	861	9	0	5362444	776620	777480	861	861	1	0.0	1541
NODE-all	blaTEM-3_1_X64523	98.955	861	9	0	5362444	776620	777480	861	861	1	0.0	1541
NODE-all	aph(6)-Id_2_AF024602	99.881	837	1	0	5362444	4739158	4739994	837	837	1	0.0	1541
NODE-all	aph(6)-Id_5_18676889	99.881	837	1	0	5362444	4739158	4739994	837	837	1	0.0	1541
NODE-all	blaTEM-124_1_AY327540	98.955	861	6	1	5362444	776620	777480	858	858	1	0.0	1537
NODE-all	blaTEM-4_1_LK391770	98.839	861	10	0	5362444	776620	777480	861	861	1	0.0	1535
NODE-all	blaTEM-9_1_KY271103	98.839	861	10	0	5362444	776620	777480	861	861	1	0.0	1535
NODE-all	blaTEM-184_1_FR848831	98.839	861	10	0	5362444	776620	777480	861	861	1	0.0	1535
NODE-all	blaTEM-152_1_DQ834728	98.839	861	10	0	5362444	776620	777480	861	861	1	0.0	1535
NODE-all	blaTEM-151_1_DQ834729	98.839	861	10	0	5362444	776620	777480	861	861	1	0.0	1535
NODE-all	blaTEM-149_1_DQ369751	98.839	861	10	0	5362444	776620	777480	861	861	1	0.0	1535
NODE-all	blaTEM-142_1_DQ388882	98.839	861	10	0	5362444	776620	777480	861	861	1	0.0	1535
NODE-all	blaTEM-134_1_AY574271	98.839	861	10	0	5362444	776620	777480	861	861	1	0.0	1535
NODE-all	blaTEM-130_1_AJ866988	98.839	861	10	0	5362444	776620	777480	861	861	1	0.0	1535
NODE-all	blaTEM-114_1_AY589495	98.839	861	10	0	5362444	776620	777480	861	861	1	0.0	1535
NODE-all	blaTEM-92_1_AF143804	98.839	861	10	0	5362444	776620	777480	861	861	1	0.0	1535
NODE-all	blaTEM-85_1_AJ277414	98.839	861	10	0	5362444	776620	777480	861	861	1	0.0	1535
